"","origin_country_iso_code","destination_country_iso_code","imported_cases_mid","imported_cases_low","imported_cases_high","country","incidence_mid","incidence_low","incidence_high"
"1","GBR","ARE",244.926039613058,228.299076653385,269.046898856758,"United Arab Emirates",3369.21144644876,3139.86219895128,3767.96981080938
"2","GBR","AUT",55.1083589129382,51.3672922470117,60.5355522427705,"Austria",3356.70257870148,1608.64285714286,5316.10056373302
"3","GBR","BEL",358.204332934098,333.887399605576,393.481089578008,"Belgium",2409.80341200665,2191.35714285714,64784.0810069979
"4","GBR","BGD",1.53078774758162,1.42686922908366,1.68154311785474,"Bangladesh",451.884112414594,395.607142857143,494.911098288408
"5","GBR","BGR",18.3694529709794,17.1224307490039,20.1785174142568,"Bulgaria",3191.87328695661,2877.2619334195,3582.62480965017
"6","GBR","BHR",61.2315099032646,57.0747691633464,67.2617247141895,"Bahrain",710.191774092448,690.607142857143,798.713752437809
"7","GBR","BLR",13.7770897282345,12.8418230617529,15.1338880606926,"Belarus",1470.01046223699,1396.6956691629,1538.94937682645
"8","GBR","BMU",9.18472648548969,8.56121537450195,10.0892587071284,NA,NA,NA,NA
"9","GBR","BRB",12.2463019806529,11.4149538326693,13.4523449428379,"Barbados",54.8898047202929,54.3933293216178,57.3105978591319
"10","GBR","BRN",1.53078774758162,1.42686922908366,1.68154311785474,"Brunei",0.261373077199218,0.225056216735529,0.311229558881861
"11","GBR","CAN",177.571378719467,165.516830573704,195.059001671149,NA,NA,NA,NA
"12","GBR","CHE",249.518402855803,232.579684340636,274.091528210322,"Switzerland",1478.28008213059,1200.42857142857,5102.57987724174
"13","GBR","CHN",19.900240718561,18.5492999780876,21.8600605321116,NA,NA,NA,NA
"14","GBR","CYP",56.6391466605198,52.7941614760954,62.2170953606253,"Cyprus",144.206192003531,136.821428571429,161.519735837786
"15","GBR","CZE",45.9236324274485,42.8060768725098,50.4462935356421,"Czechia",18529.0235542888,16741.1941282803,20934.2428121801
"16","GBR","DEU",1321.06982616293,1231.3881446992,1451.17171070864,"Germany",130143.675122359,95100.4060323547,142396.974655102
"17","GBR","DNK",107.155142330713,99.8808460358561,117.708018249832,"Denmark",469.101724461364,454.535714285714,559.276213447879
"18","GBR","DZA",1.53078774758162,1.42686922908366,1.68154311785474,"Algeria",211.309415047194,205.875353289924,442.192663028877
"19","GBR","ESP",324.527002487302,302.496276565736,356.487140985204,"Spain",19095.4196209438,16054.8230697676,28865.9464552223
"20","GBR","EST",13.7770897282345,12.8418230617529,15.1338880606926,"Estonia",832.433870876019,811.300265569665,857.55396739644
"21","GBR","FIN",78.0701751266624,72.7703306832666,85.7586990105916,"Finland",574.502761411145,548.38394657642,611.993893988682
"22","GBR","FRA",699.570000644798,652.079237691232,768.465204859615,"France",37763.887582468,22349.6051403205,73843.4970602975
"23","GBR","GGY",67.3546608935911,62.782246079681,73.9878971856084,NA,NA,NA,NA
"24","GBR","GRC",50.5159956701933,47.0866845597607,55.4909228892063,"Greece",3828.69856901132,3414.53927591619,4885.18837832435
"25","GBR","HKG",61.2315099032646,57.0747691633464,67.2617247141895,NA,NA,NA,NA
"26","GBR","HRV",6.12315099032646,5.70747691633464,6.72617247141895,"Croatia",619.612544896691,549.746592427115,713.141701033837
"27","GBR","HUN",85.7241138645705,79.9046768286849,94.1664145998653,"Hungary",5069.56484004853,2179.03571428571,7059.56940217098
"28","GBR","IMN",59.700722155683,55.6478999342627,65.5801815963348,NA,NA,NA,NA
"29","GBR","IND",243.395251865477,226.872207424302,267.365355738903,"India",14018.2097070115,12861.9627763758,18209.3149902674
"30","GBR","IRL",551.083589129381,513.672922470117,605.355522427705,"Ireland",823.362848457263,823.035714343772,823.079410778147
"31","GBR","ISL",24.4926039613058,22.8299076653385,26.9046898856758,"Iceland",1.76898177978111,1.67875820842484,1.96134030495344
"32","GBR","ISR",70.4162363887543,65.6359845378483,77.3509834213179,"Israel",5170.38974898828,4980.12992822922,5707.08695700476
"33","GBR","ITA",365.858271672006,341.021745750995,401.888805167282,"Italy",14374.3617409118,14288.9633680176,14355.9425360966
"34","GBR","JEY",145.424836020253,135.552576762948,159.7465961962,NA,NA,NA,NA
"35","GBR","JOR",1.53078774758162,1.42686922908366,1.68154311785474,"Jordan",2921.4976738412,2315.20066977009,3246.34550243904
"36","GBR","JPN",125.524595301692,117.00327678486,137.886535664088,"Japan",1696.46078189991,1672.07689916018,1704.37951528518
"37","GBR","KAZ",4.59236324274485,4.28060768725098,5.04462935356421,"Kazakhstan",1490.18800386285,1383.39653769977,2043.16619479885
"38","GBR","KEN",52.0467834177749,48.5135537888444,57.1724660070611,"Kenya",197.301102427141,185.816757643523,354.51724811854
"39","GBR","KOR",62.7622976508462,58.50163839243,68.9432678320442,"South Korea",542.39989373382,474.722944243858,621.374173049617
"40","GBR","LBN",24.4926039613058,22.8299076653385,26.9046898856758,"Lebanon",4683.38934430838,4121.51329498425,5456.99162842099
"41","GBR","LCA",6.12315099032646,5.70747691633464,6.72617247141895,"Saint Lucia",83.7079446052773,78.5038285838385,93.6091053754845
"42","GBR","LTU",102.562779087968,95.6002383486051,112.663388896267,"Lithuania",760.323044496565,696.691947861762,849.416551649189
"43","GBR","LUX",33.6773304467955,31.3911230398405,36.9939485928042,"Luxembourg",170.954933180414,168.642857142857,173.632757269117
"44","GBR","LVA",44.3928446798668,41.3792076434261,48.7647504177874,"Latvia",1083.82212413638,977.227436095294,1242.05754180292
"45","GBR","MEX",29.0849672040507,27.1105153525895,31.94931923924,"Mexico",14034.4784832764,7952.78693849768,23353.5718517252
"46","GBR","MLT",36.7389059419588,34.2448614980078,40.3570348285137,"Malta",232.459865919451,215.926740268109,252.835362508333
"47","GBR","MYS",36.7389059419588,34.2448614980078,40.3570348285137,"Malaysia",3379.79473398248,3086.15299271273,3534.76608534717
"48","GBR","NLD",188.286892952539,175.50491517729,206.829803496133,"Netherlands",4449.3686992813,4414.0377872009,4484.78478881729
"49","GBR","NOR",101.031991340387,94.1733691195215,110.981845778413,"Norway",370.8788793246,339.38018054228,410.204645009568
"50","GBR","PAK",27.5541794564691,25.6836461235059,30.2677761213853,"Pakistan",2021.95064496582,1811.44955270669,2657.66476266918
"51","GBR","PAN",1.53078774758162,1.42686922908366,1.68154311785474,"Panama",914.443070464655,827.333701584178,1037.42307124493
"52","GBR","POL",195.940831690447,182.639261322708,215.237519085406,"Poland",17641.278676257,15084.0562737934,22018.5256902356
"53","GBR","PRI",1.53078774758162,1.42686922908366,1.68154311785474,NA,NA,NA,NA
"54","GBR","PRT",19.900240718561,18.5492999780876,21.8600605321116,"Portugal",8327.88112226814,7277.98087175954,9824.20089287644
"55","GBR","QAT",327.588577982466,305.350015023903,359.850227220914,"Qatar",703.442249992775,585.134976229436,1009.55247124015
"56","GBR","ROU",171.448227729141,159.80935365737,188.332829199731,"Romania",4725.58735850381,2616.14777704705,6445.26995908609
"57","GBR","RUS",119.401444311366,111.295799868525,131.16036319267,"Russia",22447.3587276956,19458.7425304243,27409.6534016956
"58","GBR","SAU",12.2463019806529,11.4149538326693,13.4523449428379,"Saudi Arabia",659.197661803574,547.165744513955,817.128278787319
"59","GBR","SEN",10.7155142330713,9.98808460358561,11.7708018249832,"Senegal",549.763356570159,501.453886285091,615.389165516495
"60","GBR","SGP",104.09356683555,97.0271075776888,114.344932014122,"Singapore",14.3511383413652,14.2857142857144,14.8507420300251
"61","GBR","SRB",13.7770897282345,12.8418230617529,15.1338880606926,"Serbia",2376.01162459066,2320.65449823899,2437.63952046897
"62","GBR","SVK",38.2696936895404,35.6717307270915,42.0385779463684,"Slovakia",10714.743124101,8801.95078670991,13430.7631858457
"63","GBR","SVN",6.12315099032646,5.70747691633464,6.72617247141895,"Slovenia",2776.32195057346,1788.99274722513,3397.86579687817
"64","GBR","SWE",62.7622976508462,58.50163839243,68.9432678320442,"Sweden",5050.17824470713,4820.43111341437,5328.43689505363
"65","GBR","THA",3.06157549516323,2.85373845816732,3.36308623570947,"Thailand",275.195852658976,250.292377676112,1230.64915230344
"66","GBR","TUR",212.779496913845,198.334822842629,233.734493381808,"Turkey",10347.2333724873,8004.46428571429,65456.1514058771
"67","GBR","UKR",71.9470241363359,67.062853766932,79.0325265391726,"Ukraine",5588.47933153439,5080.81032045086,8821.70768919357
"68","GBR","USA",1798.6756034084,1676.5713441733,1975.81316347932,"United States",93273.1839575191,85893.7866607616,148276.404034557
"69","GBR","ZAF",68.8854486411727,64.2091153087647,75.6694403034632,"South Africa",7899.39667419488,6942.65283899401,9145.73900321561
